date,CPI
2018-07-27,2.9
2018-07-28,2.9
2018-07-29,2.9
2018-07-30,2.9
2018-07-31,2.9
2018-08-01,2.9
2018-08-02,2.9
2018-08-03,2.9
2018-08-04,2.9
2018-08-05,2.9
2018-08-06,2.9
2018-08-07,2.9
2018-08-08,2.9
2018-08-09,2.9
2018-08-10,2.9
2018-08-11,2.8941176470588235
2018-08-12,2.888235294117647
2018-08-13,2.8823529411764706
2018-08-14,2.876470588235294
2018-08-15,2.8705882352941177
2018-08-16,2.864705882352941
2018-08-17,2.8588235294117648
2018-08-18,2.8529411764705883
2018-08-19,2.847058823529412
2018-08-20,2.8411764705882354
2018-08-21,2.835294117647059
2018-08-22,2.8294117647058825
2018-08-23,2.823529411764706
2018-08-24,2.8176470588235296
2018-08-25,2.811764705882353
